Date,Value
2014-03-07,81
2014-03-07,87
2014-03-07,48
2014-03-07,84
2014-03-07,52
2014-03-07,65
2014-03-07,71
2014-03-07,71
2014-03-07,76
2014-03-07,64
2014-03-07,55
2014-03-07,76
2014-03-07,62
2014-03-07,62
2014-03-07,81
2014-03-07,81
2014-03-07,71
2014-03-07,76
2014-03-07,65
2014-03-07,71
2014-03-07,62
2014-03-07,81
2014-03-07,62
2014-03-07,76
2014-03-07,76
2014-03-07,54
2014-03-07,62
2014-03-07,62
2014-03-07,87
2014-03-07,87
2014-03-07,50
2014-03-07,82
2014-03-07,58
2014-03-07,81
2014-03-07,77
2014-03-07,70
2014-03-07,87
2014-03-07,70
2014-03-07,58
2014-03-07,
2014-03-07,76
2014-03-07,71
2014-03-07,76
2014-03-07,76
2014-03-07,62
2014-03-07,76
2014-03-07,58
2014-03-07,66
2014-03-07,76
2014-03-07,70
2014-03-08,66
2014-03-08,58
2014-03-08,49
2014-03-08,62
2014-03-08,66
2014-03-08,70
2014-03-08,66
2014-03-08,70
2014-03-08,59
2014-03-08,73
2014-03-08,62
2014-03-08,76
2014-03-08,81
2014-03-08,87
2014-03-08,76
2014-03-08,66
2014-03-08,75
2014-03-08,62
2014-03-08,81
2014-03-08,55
2014-03-08,58
2014-03-08,52
2014-03-08,81
2014-03-08,70
2014-03-08,61
2014-03-08,68
2014-03-08,70
2014-03-08,81
2014-03-08,66
2014-03-08,81
2014-03-08,87
2014-03-08,81
2014-03-08,57
2014-03-08,75
2014-03-08,64
2014-03-08,65
2014-03-08,45
2014-03-08,75
2014-03-08,66
2014-03-08,70
2014-03-08,56
2014-03-08,75
2014-03-08,75
2014-03-08,67
2014-03-08,76
2014-03-08,70
2014-03-08,70
2014-03-08,62
2014-03-08,62
2014-03-08,68
2014-03-08,49
2014-03-08,70
2014-03-08,76
2014-03-08,71
2014-03-08,70
2014-03-08,70
2014-03-08,62
2014-03-08,60
2014-03-08,70
2014-03-08,75
2014-03-08,81
2014-03-08,52
2014-03-08,51
2014-03-08,66
2014-03-08,58
2014-03-08,70
2014-03-08,81
2014-03-08,75
2014-03-08,61
2014-03-08,81
2014-03-08,70
2014-03-08,66
2014-03-09,76
2014-03-09,76
2014-03-09,66
2014-03-09,61
2014-03-09,60
2014-03-09,39
2014-03-09,42
2014-03-09,54
2014-03-09,47
2014-03-09,70
2014-03-09,42
2014-03-09,76
2014-03-09,54
2014-03-09,66
2014-03-09,58
2014-03-09,76
2014-03-09,43
2014-03-09,71
2014-03-09,72
2014-03-09,81
2014-03-09,81
2014-03-09,51
2014-03-09,62
2014-03-09,71
2014-03-09,62
2014-03-09,59
2014-03-09,57
2014-03-09,70
2014-03-09,66
2014-03-09,54
2014-03-09,81
2014-03-09,48
2014-03-09,69
2014-03-09,81
2014-03-09,76
2014-03-09,76
2014-03-09,73
2014-03-09,64
2014-03-09,58
2014-03-09,48
2014-03-09,70
2014-03-09,51
2014-03-09,62
2014-03-09,70
2014-03-09,60
2014-03-09,71
2014-03-09,63
2014-03-09,43
2014-03-09,63
2014-03-09,58
2014-03-09,66
2014-03-09,71
2014-03-09,71
2014-03-09,51
2014-03-09,76
2014-03-09,60
2014-03-09,54
2014-03-09,66
2014-03-09,58
2014-03-09,36
2014-03-09,39
2014-03-09,50
2014-03-09,66
2014-03-09,51
2014-03-09,51
2014-03-09,54
2014-03-09,70
2014-03-09,70
2014-03-09,76
2014-03-09,63
2014-03-09,54
2014-03-09,71
2014-03-10,81
2014-03-10,81
2014-03-10,58
2014-03-10,58
2014-03-10,76
2014-03-10,47
2014-03-10,81
2014-03-10,87
2014-03-10,81
2014-03-10,76
2014-03-10,59
2014-03-10,74
2014-03-10,66
2014-03-10,63
2014-03-10,62
2014-03-10,81
2014-03-10,50
2014-03-10,72
2014-03-10,58
2014-03-10,78
2014-03-10,45
2014-03-10,81
2014-03-10,55
2014-03-10,55
2014-03-10,81
2014-03-10,76
2014-03-10,57
2014-03-10,66
2014-03-10,62
2014-03-10,81
2014-03-10,76
2014-03-10,76
2014-03-10,59
2014-03-10,66
2014-03-10,44
2014-03-10,59
2014-03-10,50
2014-03-10,66
2014-03-10,69
2014-03-10,71
2014-03-10,81
2014-03-10,81
2014-03-10,81
2014-03-10,76
2014-03-10,72
2014-03-10,67
2014-03-10,54
2014-03-10,68
2014-03-10,81
2014-03-10,69
2014-03-10,74
2014-03-10,76
2014-03-10,81
2014-03-10,81
2014-03-10,76
2014-03-10,81
2014-03-10,71
2014-03-10,64
2014-03-10,66
2014-03-10,71
2014-03-10,81
2014-03-10,81
2014-03-10,75
2014-03-10,81
2014-03-10,71
2014-03-10,67
2014-03-10,76
2014-03-10,63
2014-03-10,63
2014-03-10,81
2014-03-10,70
2014-03-10,76
2014-03-11,56
2014-03-11,70
2014-03-11,75
2014-03-11,63
2014-03-11,25
2014-03-11,84
2014-03-11,38
2014-03-11,93
2014-03-11,93
2014-03-11,93
2014-03-11,35
2014-03-11,61
2014-03-11,87
2014-03-11,42
2014-03-11,53
2014-03-11,86
2014-03-11,35
2014-03-11,93
2014-03-11,24
2014-03-11,87
2014-03-11,93
2014-03-11,86
2014-03-11,75
2014-03-11,38
2014-03-11,81
2014-03-11,87
2014-03-11,85
2014-03-11,78
2014-03-11,40
2014-03-11,50
2014-03-11,81
2014-03-11,38
2014-03-11,93
2014-03-11,26
2014-03-11,93
2014-03-11,88
2014-03-11,29
2014-03-11,93
2014-03-11,35
2014-03-11,84
2014-03-11,47
2014-03-11,93
2014-03-11,57
2014-03-11,54
2014-03-11,41
2014-03-11,93
2014-03-11,30
2014-03-11,74
2014-03-11,38
2014-03-11,93
2014-03-11,66
2014-03-11,89
2014-03-11,72
2014-03-11,44
2014-03-11,76
2014-03-11,87
2014-03-11,87
2014-03-11,87
2014-03-11,81
2014-03-11,41
2014-03-11,87
2014-03-11,87
2014-03-11,81
2014-03-11,87
2014-03-11,87
2014-03-11,83
2014-03-11,50
2014-03-11,91
2014-03-11,81
2014-03-11,81
2014-03-11,85
2014-03-11,93
2014-03-12,55
2014-03-12,70
2014-03-12,71
2014-03-12,66
2014-03-12,35
2014-03-12,45
2014-03-12,82
2014-03-12,54
2014-03-12,93
2014-03-12,86
2014-03-12,93
2014-03-12,93
2014-03-12,65
2014-03-12,33
2014-03-12,42
2014-03-12,61
2014-03-12,62
2014-03-12,87
2014-03-12,31
2014-03-12,87
2014-03-12,21
2014-03-12,44
2014-03-12,33
2014-03-12,31
2014-03-12,76
2014-03-12,93
2014-03-12,88
2014-03-12,70
2014-03-12,53
2014-03-12,65
2014-03-12,20
2014-03-12,38
2014-03-12,25
2014-03-12,54
2014-03-12,60
2014-03-12,88
2014-03-12,38
2014-03-12,70
2014-03-12,93
2014-03-12,39
2014-03-12,25
2014-03-12,53
2014-03-12,65
2014-03-12,65
2014-03-12,70
2014-03-12,86
2014-03-12,20
2014-03-12,93
2014-03-12,86
2014-03-12,33
2014-03-12,47
2014-03-12,50
2014-03-12,54
2014-03-12,47
2014-03-12,35
2014-03-12,87
2014-03-12,35
2014-03-12,93
2014-03-12,38
2014-03-12,80
2014-03-12,87
2014-03-12,87
2014-03-12,33
2014-03-12,87
2014-03-12,50
2014-03-12,82
2014-03-12,53
2014-03-12,87
2014-03-12,87
2014-03-12,81
2014-03-12,87
2014-03-12,76
2014-03-13,60
2014-03-13,18
2014-03-13,53
2014-03-13,42
2014-03-13,68
2014-03-13,66
2014-03-13,56
2014-03-13,80
2014-03-13,87
2014-03-13,81
2014-03-13,61
2014-03-13,22
2014-03-13,70
2014-03-13,31
2014-03-13,29
2014-03-13,33
2014-03-13,41
2014-03-13,87
2014-03-13,70
2014-03-13,75
2014-03-13,80
2014-03-13,16
2014-03-13,68
2014-03-13,65
2014-03-13,80
2014-03-13,33
2014-03-13,80
2014-03-13,73
2014-03-13,50
2014-03-13,87
2014-03-13,65
2014-03-13,53
2014-03-13,80
2014-03-13,73
2014-03-13,22
2014-03-13,71
2014-03-13,53
2014-03-13,76
2014-03-13,31
2014-03-13,55
2014-03-13,61
2014-03-13,30
2014-03-13,20
2014-03-13,67
2014-03-13,31
2014-03-13,80
2014-03-13,75
2014-03-13,65
2014-03-13,75
2014-03-13,70
2014-03-13,81
2014-03-13,31
2014-03-13,79
2014-03-13,81
2014-03-13,35
2014-03-13,75
2014-03-13,38
2014-03-13,75
2014-03-13,27
2014-03-13,33
2014-03-13,38
2014-03-13,73
2014-03-13,47
2014-03-13,38
2014-03-13,81
2014-03-13,61
2014-03-13,41
2014-03-13,50
2014-03-13,57
2014-03-13,67
2014-03-13,44
2014-03-14,71
2014-03-14,76
2014-03-14,62
2014-03-14,48
2014-03-14,73
2014-03-14,58
2014-03-14,81
2014-03-14,81
2014-03-14,81
2014-03-14,71
2014-03-14,62
2014-03-14,87
2014-03-14,81
2014-03-14,58
2014-03-14,81
2014-03-14,66
2014-03-14,73
2014-03-14,79
2014-03-14,81
2014-03-14,87
2014-03-14,58
2014-03-14,52
2014-03-14,70
2014-03-14,58
2014-03-14,87
2014-03-14,58
2014-03-14,54
2014-03-14,59
2014-03-14,48
2014-03-14,87
2014-03-14,86
2014-03-14,55
2014-03-14,49
2014-03-14,83
2014-03-14,76
2014-03-14,81
2014-03-14,71
2014-03-14,56
2014-03-14,87
2014-03-14,76
2014-03-14,71
2014-03-14,76
2014-03-14,42
2014-03-14,87
2014-03-14,58
2014-03-14,58
2014-03-14,58
2014-03-14,87
2014-03-14,87
2014-03-14,76
2014-03-14,62
2014-03-14,81
2014-03-14,66
2014-03-14,81
2014-03-14,49
2014-03-14,66
2014-03-14,62
2014-03-14,87
2014-03-14,75
2014-03-14,80
2014-03-14,70
2014-03-14,76
2014-03-14,71
2014-03-14,81
2014-03-14,81
2014-03-14,69
2014-03-14,73
2014-03-14,75
2014-03-14,71
2014-03-14,51
2014-03-14,81
2014-03-14,76
2014-03-15,43
2014-03-15,61
2014-03-15,28
2014-03-15,50
2014-03-15,51
2014-03-15,74
2014-03-15,61
2014-03-15,71
2014-03-15,57
2014-03-15,57
2014-03-15,66
2014-03-15,66
2014-03-15,66
2014-03-15,66
2014-03-15,55
2014-03-15,72
2014-03-15,43
2014-03-15,81
2014-03-15,53
2014-03-15,63
2014-03-15,71
2014-03-15,81
2014-03-15,46
2014-03-15,67
2014-03-15,66
2014-03-15,60
2014-03-15,66
2014-03-15,51
2014-03-15,36
2014-03-15,55
2014-03-15,43
2014-03-15,66
2014-03-15,61
2014-03-15,71
2014-03-15,81
2014-03-15,81
2014-03-15,43
2014-03-15,43
2014-03-15,71
2014-03-15,46
2014-03-15,59
2014-03-15,36
2014-03-15,46
2014-03-15,43
2014-03-15,61
2014-03-15,46
2014-03-15,74
2014-03-15,61
2014-03-15,57
2014-03-15,43
2014-03-15,41
2014-03-15,61
2014-03-15,31
2014-03-15,63
2014-03-15,81
2014-03-15,66
2014-03-15,34
2014-03-15,61
2014-03-15,53
2014-03-15,66
2014-03-15,71
2014-03-15,56
2014-03-15,35
2014-03-15,66
2014-03-15,50
2014-03-15,53
2014-03-15,81
2014-03-15,81
2014-03-15,59
2014-03-15,81
2014-03-15,71
2014-03-15,71
2014-03-16,77
2014-03-16,81
2014-03-16,79
2014-03-16,87
2014-03-16,50
2014-03-16,79
2014-03-16,83
2014-03-16,61
2014-03-16,87
2014-03-16,66
2014-03-16,66
2014-03-16,66
2014-03-16,76
2014-03-16,72
2014-03-16,87
2014-03-16,81
2014-03-16,81
2014-03-16,87
2014-03-16,62
2014-03-16,76
2014-03-16,71
2014-03-16,75
2014-03-16,87
2014-03-16,81
2014-03-16,81
2014-03-16,87
2014-03-16,81
2014-03-16,62
2014-03-16,87
2014-03-16,66
2014-03-16,71
2014-03-16,54
2014-03-16,87
2014-03-16,93
2014-03-16,81
2014-03-16,77
2014-03-16,75
2014-03-16,74
2014-03-16,55
2014-03-16,80
2014-03-16,87
2014-03-16,87
2014-03-16,81
2014-03-16,45
2014-03-16,87
2014-03-16,58
2014-03-16,86
2014-03-16,71
2014-03-16,93
2014-03-16,87
2014-03-16,81
2014-03-16,81
2014-03-16,81
2014-03-16,54
2014-03-16,87
2014-03-16,62
2014-03-16,82
2014-03-16,87
2014-03-16,57
2014-03-16,71
2014-03-16,66
2014-03-16,87
2014-03-16,49
2014-03-16,87
2014-03-16,87
2014-03-16,81
2014-03-16,76
2014-03-16,74
2014-03-16,58
2014-03-16,58
2014-03-16,65
2014-03-16,52
2014-03-17,41
2014-03-17,81
2014-03-17,81
2014-03-17,68
2014-03-17,39
2014-03-17,76
2014-03-17,81
2014-03-17,54
2014-03-17,66
2014-03-17,53
2014-03-17,81
2014-03-17,76
2014-03-17,54
2014-03-17,73
2014-03-17,87
2014-03-17,62
2014-03-17,47
2014-03-17,47
2014-03-17,70
2014-03-17,36
2014-03-17,71
2014-03-17,58
2014-03-17,49
2014-03-17,63
2014-03-17,81
2014-03-17,54
2014-03-17,79
2014-03-17,87
2014-03-17,82
2014-03-17,71
2014-03-17,66
2014-03-17,48
2014-03-17,62
2014-03-17,62
2014-03-17,76
2014-03-17,76
2014-03-17,66
2014-03-17,74
2014-03-17,71
2014-03-17,76
2014-03-17,58
2014-03-17,48
2014-03-17,66
2014-03-17,76
2014-03-17,66
2014-03-17,81
2014-03-17,80
2014-03-17,73
2014-03-17,47
2014-03-17,71
2014-03-17,57
2014-03-17,71
2014-03-17,66
2014-03-17,50
2014-03-17,60
2014-03-17,47
2014-03-17,71
2014-03-17,34
2014-03-17,50
2014-03-17,71
2014-03-17,76
2014-03-17,62
2014-03-17,58
2014-03-17,55
2014-03-17,62
2014-03-17,66
2014-03-17,60
2014-03-17,58
2014-03-17,93
2014-03-17,66
2014-03-18,87
2014-03-18,81
2014-03-18,76
2014-03-18,87
2014-03-18,81
2014-03-18,87
2014-03-18,87
2014-03-18,84
2014-03-18,76
2014-03-18,87
2014-03-18,71
2014-03-18,81
2014-03-18,61
2014-03-18,71
2014-03-18,87
2014-03-18,65
2014-03-18,75
2014-03-18,63
2014-03-18,85
2014-03-18,66
2014-03-18,87
2014-03-18,87
2014-03-18,87
2014-03-18,87
2014-03-18,71
2014-03-18,87
2014-03-18,66
2014-03-18,93
2014-03-18,71
2014-03-18,71
2014-03-18,86
2014-03-18,87
2014-03-18,93
2014-03-18,76
2014-03-18,71
2014-03-18,77
2014-03-18,76
2014-03-18,66
2014-03-18,71
2014-03-18,66
2014-03-18,76
2014-03-18,81
2014-03-18,87
2014-03-18,81
2014-03-18,60
2014-03-18,71
2014-03-18,58
2014-03-18,56
2014-03-18,80
2014-03-18,81
2014-03-18,76
2014-03-18,59
2014-03-18,87
2014-03-18,71
2014-03-18,66
2014-03-18,71
2014-03-18,87
2014-03-18,87
2014-03-18,81
2014-03-18,84
2014-03-18,87
2014-03-18,71
2014-03-18,87
2014-03-18,66
2014-03-18,87
2014-03-18,61
2014-03-18,66
2014-03-18,71
2014-03-19,87
2014-03-19,82
2014-03-19,87
2014-03-19,85
2014-03-19,74
2014-03-19,87
2014-03-19,71
2014-03-19,82
2014-03-19,82
2014-03-19,87
2014-03-19,78
2014-03-19,76
2014-03-19,87
2014-03-19,81
2014-03-19,81
2014-03-19,87
2014-03-19,87
2014-03-19,81
2014-03-19,77
2014-03-19,76
2014-03-19,87
2014-03-19,81
2014-03-19,81
2014-03-19,81
2014-03-19,75
2014-03-19,81
2014-03-19,78
2014-03-19,76
2014-03-19,81
2014-03-19,76
2014-03-19,82
2014-03-19,81
2014-03-19,87
2014-03-19,71
2014-03-19,81
2014-03-19,68
2014-03-19,70
2014-03-19,81
2014-03-19,72
2014-03-19,71
2014-03-19,76
2014-03-19,81
2014-03-19,65
2014-03-19,71
2014-03-19,81
2014-03-19,81
2014-03-19,81
2014-03-19,87
2014-03-19,75
2014-03-19,82
2014-03-19,81
2014-03-19,76
2014-03-19,80
2014-03-19,64
2014-03-19,64
2014-03-19,72
2014-03-19,76
2014-03-19,76
2014-03-19,72
2014-03-19,82
2014-03-19,75
2014-03-19,71
2014-03-19,72
2014-03-19,82
2014-03-19,81
2014-03-19,81
2014-03-19,70
2014-03-19,64
2014-03-19,76
2014-03-19,76
2014-03-19,71
2014-03-19,87
2014-03-20,45
2014-03-20,82
2014-03-20,32
2014-03-20,36
2014-03-20,75
2014-03-20,49
2014-03-20,76
2014-03-20,72
2014-03-20,51
2014-03-20,51
2014-03-20,62
2014-03-20,40
2014-03-20,72
2014-03-20,51
2014-03-20,81
2014-03-20,76
2014-03-20,81
2014-03-20,73
2014-03-20,45
2014-03-20,51
2014-03-20,40
2014-03-20,51
2014-03-20,48
2014-03-20,51
2014-03-20,76
2014-03-20,48
2014-03-20,47
2014-03-20,36
2014-03-20,73
2014-03-20,48
2014-03-20,81
2014-03-20,81
2014-03-20,49
2014-03-20,36
2014-03-20,62
2014-03-20,48
2014-03-20,51
2014-03-20,54
2014-03-20,42
2014-03-20,76
2014-03-20,67
2014-03-20,76
2014-03-20,67
2014-03-20,76
2014-03-20,48
2014-03-20,54
2014-03-20,81
2014-03-20,71
2014-03-20,55
2014-03-20,45
2014-03-20,76
2014-03-20,81
2014-03-20,71
2014-03-20,76
2014-03-20,32
2014-03-20,71
2014-03-20,42
2014-03-20,51
2014-03-20,82
2014-03-20,81
2014-03-20,75
2014-03-20,81
2014-03-20,71
2014-03-20,56
2014-03-20,81
2014-03-20,67
2014-03-20,58
2014-03-20,54
2014-03-20,35
2014-03-20,58
2014-03-20,76
2014-03-21,71
2014-03-21,57
2014-03-21,67
2014-03-21,66
2014-03-21,81
2014-03-21,62
2014-03-21,66
2014-03-21,53
2014-03-21,87
2014-03-21,70
2014-03-21,70
2014-03-21,42
2014-03-21,60
2014-03-21,66
2014-03-21,76
2014-03-21,45
2014-03-21,67
2014-03-21,76
2014-03-21,71
2014-03-21,57
2014-03-21,73
2014-03-21,79
2014-03-21,50
2014-03-21,82
2014-03-21,62
2014-03-21,58
2014-03-21,57
2014-03-21,81
2014-03-21,76
2014-03-21,62
2014-03-21,87
2014-03-21,72
2014-03-21,76
2014-03-21,57
2014-03-21,81
2014-03-21,58
2014-03-21,76
2014-03-21,81
2014-03-21,47
2014-03-21,58
2014-03-21,58
2014-03-21,82
2014-03-21,72
2014-03-21,70
2014-03-21,82
2014-03-21,76
2014-03-21,76
2014-03-21,71
2014-03-21,63
2014-03-21,77
2014-03-21,41
2014-03-21,48
2014-03-21,76
2014-03-21,61
2014-03-21,73
2014-03-21,54
2014-03-21,46
2014-03-21,55
2014-03-21,62
2014-03-21,71
2014-03-21,71
2014-03-21,87
2014-03-21,76
2014-03-21,57
2014-03-21,70
2014-03-21,87
2014-03-21,58
2014-03-21,62
2014-03-21,54
2014-03-21,42
2014-03-21,76
2014-03-21,54
2014-03-22,81
2014-03-22,81
2014-03-22,81
2014-03-22,87
2014-03-22,80
2014-03-22,81
2014-03-22,82
2014-03-22,81
2014-03-22,87
2014-03-22,76
2014-03-22,79
2014-03-22,51
2014-03-22,87
2014-03-22,87
2014-03-22,81
2014-03-22,83
2014-03-22,87
2014-03-22,81
2014-03-22,60
2014-03-22,80
2014-03-22,76
2014-03-22,87
2014-03-22,87
2014-03-22,87
2014-03-22,87
2014-03-22,70
2014-03-22,76
2014-03-22,87
2014-03-22,80
2014-03-22,81
2014-03-22,76
2014-03-22,87
2014-03-22,51
2014-03-22,80
2014-03-22,87
2014-03-22,81
2014-03-22,80
2014-03-22,66
2014-03-22,71
2014-03-22,87
2014-03-22,61
2014-03-22,87
2014-03-22,87
2014-03-22,80
2014-03-22,82
2014-03-22,76
2014-03-22,87
2014-03-22,66
2014-03-22,57
2014-03-22,71
2014-03-22,75
2014-03-22,53
2014-03-22,87
2014-03-22,58
2014-03-22,62
2014-03-22,62
2014-03-22,87
2014-03-22,79
2014-03-22,71
2014-03-22,62
2014-03-22,87
2014-03-22,81
2014-03-22,66
2014-03-22,87
2014-03-22,80
2014-03-22,57
2014-03-22,62
2014-03-22,81
2014-03-22,66
2014-03-22,87
2014-03-22,80
2014-03-22,62
2014-03-23,85
2014-03-23,62
2014-03-23,87
2014-03-23,71
2014-03-23,62
2014-03-23,87
2014-03-23,72
2014-03-23,59
2014-03-23,81
2014-03-23,75
2014-03-23,87
2014-03-23,63
2014-03-23,75
2014-03-23,87
2014-03-23,87
2014-03-23,66
2014-03-23,87
2014-03-23,79
2014-03-23,55
2014-03-23,62
2014-03-23,69
2014-03-23,51
2014-03-23,81
2014-03-23,81
2014-03-23,71
2014-03-23,93
2014-03-23,93
2014-03-23,87
2014-03-23,81
2014-03-23,81
2014-03-23,81
2014-03-23,87
2014-03-23,72
2014-03-23,93
2014-03-23,84
2014-03-23,81
2014-03-23,93
2014-03-23,52
2014-03-23,71
2014-03-23,86
2014-03-23,76
2014-03-23,87
2014-03-23,93
2014-03-23,66
2014-03-23,81
2014-03-23,81
2014-03-23,57
2014-03-23,93
2014-03-23,71
2014-03-23,66
2014-03-23,85
2014-03-23,93
2014-03-23,83
2014-03-23,81
2014-03-23,66
2014-03-23,81
2014-03-23,75
2014-03-23,66
2014-03-23,76
2014-03-23,76
2014-03-23,87
2014-03-23,87
2014-03-23,81
2014-03-23,81
2014-03-23,84
2014-03-23,79
2014-03-23,66
2014-03-23,71
2014-03-23,58
2014-03-23,53
2014-03-23,66
2014-03-23,58
2014-03-24,81
2014-03-24,53
2014-03-24,87
2014-03-24,87
2014-03-24,93
2014-03-24,58
2014-03-24,93
2014-03-24,44
2014-03-24,89
2014-03-24,87
2014-03-24,93
2014-03-24,93
2014-03-24,89
2014-03-24,81
2014-03-24,93
2014-03-24,93
2014-03-24,93
2014-03-24,74
2014-03-24,89
2014-03-24,87
2014-03-24,93
2014-03-24,93
2014-03-24,76
2014-03-24,87
2014-03-24,50
2014-03-24,87
2014-03-24,78
2014-03-24,81
2014-03-24,63
2014-03-24,88
2014-03-24,71
2014-03-24,93
2014-03-24,93
2014-03-24,87
2014-03-24,93
2014-03-24,91
2014-03-24,87
2014-03-24,47
2014-03-24,84
2014-03-24,31
2014-03-24,47
2014-03-24,50
2014-03-24,76
2014-03-24,61
2014-03-24,93
2014-03-24,81
2014-03-24,34
2014-03-24,81
2014-03-24,66
2014-03-24,54
2014-03-24,38
2014-03-24,52
2014-03-24,87
2014-03-24,87
2014-03-24,84
2014-03-24,88
2014-03-24,58
2014-03-24,93
2014-03-24,93
2014-03-24,47
2014-03-24,93
2014-03-24,69
2014-03-24,80
2014-03-24,76
2014-03-24,82
2014-03-24,85
2014-03-24,36
2014-03-24,93
2014-03-24,54
2014-03-24,50
2014-03-24,62
2014-03-24,81
2014-03-25,93
2014-03-25,53
2014-03-25,88
2014-03-25,50
2014-03-25,61
2014-03-25,81
2014-03-25,61
2014-03-25,81
2014-03-25,61
2014-03-25,86
2014-03-25,61
2014-03-25,57
2014-03-25,53
2014-03-25,57
2014-03-25,39
2014-03-25,87
2014-03-25,53
2014-03-25,40
2014-03-25,93
2014-03-25,93
2014-03-25,87
2014-03-25,57
2014-03-25,93
2014-03-25,51
2014-03-25,87
2014-03-25,46
2014-03-25,87
2014-03-25,62
2014-03-25,57
2014-03-25,81
2014-03-25,76
2014-03-25,81
2014-03-25,93
2014-03-25,87
2014-03-25,71
2014-03-25,93
2014-03-25,57
2014-03-25,59
2014-03-25,89
2014-03-25,93
2014-03-25,87
2014-03-25,66
2014-03-25,41
2014-03-25,81
2014-03-25,61
2014-03-25,54
2014-03-25,69
2014-03-25,86
2014-03-25,93
2014-03-25,87
2014-03-25,88
2014-03-25,57
2014-03-25,70
2014-03-25,86
2014-03-25,62
2014-03-25,90
2014-03-25,81
2014-03-25,51
2014-03-25,50
2014-03-25,43
2014-03-25,50
2014-03-25,70
2014-03-25,42
2014-03-25,88
2014-03-25,88
2014-03-25,86
2014-03-25,86
2014-03-25,88
2014-03-25,57
2014-03-25,93
2014-03-25,48
2014-03-25,53
2014-03-26,87
2014-03-26,76
2014-03-26,87
2014-03-26,70
2014-03-26,73
2014-03-26,76
2014-03-26,81
2014-03-26,81
2014-03-26,72
2014-03-26,72
2014-03-26,81
2014-03-26,76
2014-03-26,75
2014-03-26,87
2014-03-26,81
2014-03-26,80
2014-03-26,73
2014-03-26,81
2014-03-26,87
2014-03-26,81
2014-03-26,76
2014-03-26,75
2014-03-26,81
2014-03-26,81
2014-03-26,87
2014-03-26,81
2014-03-26,81
2014-03-26,81
2014-03-26,78
2014-03-26,80
2014-03-26,81
2014-03-26,87
2014-03-26,81
2014-03-26,81
2014-03-26,81
2014-03-26,70
2014-03-26,81
2014-03-26,62
2014-03-26,76
2014-03-26,81
2014-03-26,84
2014-03-26,70
2014-03-26,62
2014-03-26,81
2014-03-26,70
2014-03-26,70
2014-03-26,87
2014-03-26,81
2014-03-26,87
2014-03-26,77
2014-03-26,81
2014-03-26,81
2014-03-26,76
2014-03-26,76
2014-03-26,80
2014-03-26,63
2014-03-26,72
2014-03-26,87
2014-03-26,76
2014-03-26,63
2014-03-26,75
2014-03-26,69
2014-03-26,67
2014-03-26,81
2014-03-26,81
2014-03-26,81
2014-03-26,74
2014-03-26,61
2014-03-26,70
2014-03-26,70
2014-03-26,76
2014-03-26,80
2014-03-27,81
2014-03-27,81
2014-03-27,76
2014-03-27,93
2014-03-27,87
2014-03-27,93
2014-03-27,80
2014-03-27,83
2014-03-27,73
2014-03-27,
2014-03-27,82
2014-03-27,87
2014-03-27,87
2014-03-27,85
2014-03-27,81
2014-03-27,71
2014-03-27,81
2014-03-27,93
2014-03-27,78
2014-03-27,71
2014-03-27,93
2014-03-27,76
2014-03-27,76
2014-03-27,73
2014-03-27,87
2014-03-27,90
2014-03-27,86
2014-03-27,87
2014-03-27,86
2014-03-27,76
2014-03-27,93
2014-03-27,76
2014-03-27,86
2014-03-27,68
2014-03-27,76
2014-03-27,93
2014-03-27,93
2014-03-27,93
2014-03-27,85
2014-03-27,86
2014-03-27,93
2014-03-27,81
2014-03-27,87
2014-03-27,81
2014-03-27,87
2014-03-27,84
2014-03-27,87
2014-03-27,70
2014-03-27,73
2014-03-27,70
2014-03-27,87
2014-03-27,79
2014-03-27,70
2014-03-27,76
2014-03-27,85
2014-03-27,81
2014-03-27,86
2014-03-27,81
2014-03-27,81
2014-03-27,81
2014-03-27,81
2014-03-27,87
2014-03-27,81
2014-03-27,93
2014-03-27,86
2014-03-27,87
2014-03-27,86
2014-03-27,77
2014-03-27,81
2014-03-27,76
2014-03-28,87
2014-03-28,83
2014-03-28,61
2014-03-28,87
2014-03-28,66
2014-03-28,71
2014-03-28,62
2014-03-28,87
2014-03-28,62
2014-03-28,87
2014-03-28,71
2014-03-28,83
2014-03-28,65
2014-03-28,87
2014-03-28,71
2014-03-28,87
2014-03-28,87
2014-03-28,81
2014-03-28,83
2014-03-28,93
2014-03-28,81
2014-03-28,81
2014-03-28,87
2014-03-28,82
2014-03-28,62
2014-03-28,62
2014-03-28,81
2014-03-28,46
2014-03-28,76
2014-03-28,81
2014-03-28,74
2014-03-28,60
2014-03-28,71
2014-03-28,71
2014-03-28,81
2014-03-28,82
2014-03-28,58
2014-03-28,80
2014-03-28,66
2014-03-28,81
2014-03-28,81
2014-03-28,87
2014-03-28,58
2014-03-28,71
2014-03-28,81
2014-03-28,71
2014-03-28,52
2014-03-28,66
2014-03-28,87
2014-03-28,58
2014-03-28,81
2014-03-28,45
2014-03-28,79
2014-03-28,87
2014-03-28,81
2014-03-28,76
2014-03-28,71
2014-03-28,79
2014-03-28,81
2014-03-28,71
2014-03-28,73
2014-03-28,77
2014-03-28,71
2014-03-28,71
2014-03-28,58
2014-03-28,63
2014-03-28,51
2014-03-28,81
2014-03-28,81
2014-03-28,66
2014-03-28,81
2014-03-28,58
2014-03-29,58
2014-03-29,66
2014-03-29,70
